,0
11939,0.7558794
11940,0.6043414
11941,0.7180129
11942,0.67432624
11943,0.5779054
11944,0.43187463
11945,0.3360261
11946,0.30431452
11947,0.24805003
11948,0.23052739
11949,0.24254371
11950,0.22027439
11951,0.23338598
11952,0.21052836
11953,0.18916945
11954,0.17496619
11955,0.17798233
11956,0.16233703
11957,0.1507229
11958,0.1399848
11959,0.12573454
11960,0.16274047
11961,0.15075737
11962,0.13825269
11963,0.1954216
11964,0.18116269
11965,0.17334694
11966,0.16616271
11967,0.16769707
11968,0.15556496
11969,0.14519423
11970,0.13346486
11971,0.12317256
11972,0.11401314
11973,0.110827126
11974,0.10812751
11975,0.10745711
11976,0.10333305
11977,0.096507244
11978,0.09187123
11979,0.089285105
11980,0.085392594
11981,0.08621045
11982,0.095138304
11983,0.094362386
11984,0.11978986
11985,0.11389221
11986,0.13261901
11987,0.12881534
11988,0.12649319
11989,0.12124908
11990,0.11419963
11991,0.11003785
11992,0.10625336
11993,0.10280346
11994,0.09801487
11995,0.09398849
11996,0.09052123
11997,0.089022495
11998,0.08840805
11999,0.08582702
12000,0.1464939
12001,0.1313559
12002,0.12624495
12003,0.12142443
12004,0.19886999
12005,0.17689605
12006,0.16699417
12007,0.16026141
12008,0.15255766
12009,0.14686428
12010,0.14442751
12011,0.15636589
12012,0.15020996
12013,0.14469334
12014,0.13947955
12015,0.17345725
12016,0.16639543
12017,0.15967573
12018,0.1619188
12019,0.1436015
12020,0.16506767
12021,0.14502405
12022,0.13572502
12023,0.12032655
12024,0.111455396
12025,0.10643714
12026,0.10371961
12027,0.101794444
12028,0.09922964
12029,0.097001985
12030,0.096139506
12031,0.088091925
12032,0.08205726
12033,0.07554621
12034,0.075305715
12035,0.09280651
12036,0.09902767
12037,0.09320984
12038,0.08898976
12039,0.0878953
12040,0.08680141
12041,0.08618655
12042,0.08569614
12043,0.085329354
12044,0.08620514
12045,0.08538009
12046,0.08420774
12047,0.07860642
12048,0.07370793
12049,0.07269616
12050,0.07850182
12051,0.07542248
12052,0.0718227
12053,0.07185135
12054,0.071424454
12055,0.07215069
12056,0.07223654
12057,0.06795785
12058,0.06807679
12059,0.06731982
12060,0.06660906
12061,0.06438575
12062,0.06331631
12063,0.06199036
12064,0.061362907
12065,0.0624608
12066,0.06196119
12067,0.06108985
12068,0.06120258
12069,0.060663916
12070,0.059890006
12071,0.058823965
12072,0.058479156
12073,0.058247592
12074,0.057980962
12075,0.05756493
12076,0.057016164
12077,0.056585353
12078,0.05451855
12079,0.05262537
12080,0.05156946
12081,0.051442757
12082,0.05000697
12083,0.049609344
12084,0.049285375
12085,0.048983827
12086,0.04864798
12087,0.048277695
12088,0.047414724
12089,0.07085976
12090,0.07291221
12091,0.07080906
12092,0.06887488
12093,0.06751161
12094,0.06578559
12095,0.06421057
12096,0.062587865
12097,0.06059411
12098,0.05983352
12099,0.05817003
12100,0.074613295
12101,0.07187639
12102,0.069882736
12103,0.06856283
12104,0.06657436
12105,0.06440262
12106,0.06266192
12107,0.061220992
12108,0.060187288
12109,0.08926304
12110,0.10438071
12111,0.101126134
12112,0.1931189
12113,0.19031908
12114,0.18437101
12115,0.17946544
12116,0.35226473
12117,0.4634533
12118,0.44383
12119,0.42588878
12120,0.4286458
12121,0.8344803
12122,1.3529074
12123,1.2124817
12124,1.0942671
12125,0.9973515
12126,0.9132268
12127,0.84243006
12128,0.7745282
12129,0.8579453
12130,0.79933834
12131,0.737736
12132,0.68614644
12133,0.8349933
12134,0.8159992
12135,0.75443685
12136,0.6965189
12137,0.9196491
12138,0.8411418
12139,0.77830094
12140,0.71833456
12141,0.6745321
12142,0.7215853
12143,1.597727
12144,1.901521
12145,4.232901
12146,3.111117
12147,2.511637
12148,2.045475
12149,1.7153956
12150,4.201989
12151,5.545004
12152,3.8784769
12153,2.8679023
12154,2.292626
12155,1.846396
12156,1.6828644
12157,1.5530438
12158,1.3166513
12159,1.1550657
12160,1.0218906
12161,0.9932141
12162,1.1756207
12163,2.849833
12164,16.774612
12165,13.430606
12166,10.531061
12167,14.1041355
12168,10.998321
12169,8.387896
12170,11.854224
12171,9.193747
12172,6.88565
12173,5.098377
12174,7.8796387
12175,5.880163
12176,4.413455
12177,3.4143023
12178,5.799781
12179,4.45355
12180,5.1497207
12181,9.1425295
12182,6.925702
12183,5.171461
12184,3.928341
12185,3.0621145
12186,2.4697914
12187,2.071434
12188,1.7911582
12189,1.5634
12190,1.3774703
12191,1.245925
12192,2.402986
12193,5.1621723
12194,3.973045
12195,3.7764313
12196,3.1439714
12197,2.9301887
12198,18.605654
12199,17.814098
12200,14.730602
12201,10.766897
12202,7.74098
12203,7.559848
12204,5.515871
12205,9.03295
12206,35.657726
12207,39.35274
12208,29.898842
12209,15.947029
12210,9.331906
12211,6.117264
12212,4.2722898
12213,4.6770377
12214,3.7093656
12215,2.9346004
12216,2.544639
12217,2.083779
12218,1.8819627
12219,1.7370865
12220,1.5965176
12221,1.5020864
12222,1.4074792
12223,1.3289081
12224,1.2643532
12225,2.671392
12226,2.4307506
12227,2.1118298
12228,1.8548098
12229,1.6764377
12230,1.5414851
12231,1.4107502
12232,1.3165175
12233,1.2306718
12234,1.1462605
12235,1.1000464
12236,4.4795036
12237,11.606721
12238,8.073292
12239,5.1163397
12240,3.4331295
12241,2.7242084
12242,3.33779
12243,2.5905886
12244,2.1029763
12245,1.7712333
12246,5.6338816
12247,4.307761
12248,2.796106
12249,1.9208546
12250,1.3812008
12251,1.1864395
12252,1.0268673
12253,0.9071685
12254,0.8021424
12255,0.7200743
12256,1.3326335
12257,4.387511
12258,3.9106445
12259,2.879567
12260,2.7015316
12261,2.103936
12262,1.5114095
12263,1.2663722
12264,1.0623964
12265,0.934524
12266,1.0527937
12267,0.96143055
12268,3.5256717
12269,2.674224
12270,2.014262
12271,1.5765975
12272,1.3102307
12273,1.123002
12274,0.95451415
12275,1.109216
12276,1.3610026
12277,1.1688921
12278,0.8608858
12279,0.65119886
12280,0.5055729
12281,0.4039027
12282,0.37150133
12283,0.36183935
12284,0.33970556
12285,0.3109594
12286,0.412579
12287,1.2140615
12288,1.0124371
12289,0.7675468
12290,0.6022749
12291,0.5256921
12292,0.46193653
12293,1.2442135
12294,1.1134745
12295,1.0446045
12296,0.9357277
12297,1.6839604
12298,2.0290504
12299,1.5766029
12300,5.26359
12301,4.137266
12302,2.9232714
12303,1.8636099
12304,1.3425345
12305,2.3898706
12306,1.5009187
12307,1.0008817
12308,0.69981575
12309,0.51050746
12310,0.43213755
12311,0.35616928
12312,0.30095243
12313,0.24877393
12314,0.20645352
12315,0.1784121
12316,0.16291682
12317,0.14015327
12318,0.15403396
12319,0.15766963
12320,0.14039862
12321,0.120969705
12322,0.11205568
12323,0.105738275
12324,0.09487269
12325,0.08881618
12326,0.083039805
12327,0.08009522
12328,0.07796086
12329,0.07405398
12330,0.07159225
12331,0.09690586
12332,0.17534459
12333,0.1910946
12334,0.19667235
12335,0.19016111
12336,1.4096556
12337,1.0462043
12338,2.4389405
12339,1.7683055
12340,1.304117
12341,0.99642104
12342,0.777342
12343,1.03573
12344,0.87007105
12345,2.7402434
12346,2.2837877
12347,1.6484878
12348,1.2273312
12349,1.1837189
12350,1.0921729
12351,1.4364595
12352,1.2663382
12353,1.0308889
12354,0.8203122
12355,0.61693984
12356,0.48327333
12357,0.4000423
12358,0.39753908
12359,0.35021755
12360,0.30313584
12361,0.27010846
12362,0.22472972
12363,0.1865333
12364,0.19742647
12365,0.20162916
12366,0.18127279
12367,0.5745934
12368,0.47390848
12369,0.39904392
12370,0.33985496
12371,0.2952946
12372,0.25942895
12373,0.22257586
12374,0.20971179
12375,0.18895936
12376,0.17298652
12377,0.3754784
12378,0.41253406
12379,0.337247
12380,0.5211404
12381,0.75622374
12382,0.60565627
12383,0.7341514
12384,0.6075715
12385,0.5062584
12386,0.47019196
12387,0.5890739
12388,0.49381956
12389,0.6726166
12390,0.7360009
12391,0.6043154
12392,0.5086944
12393,0.43501142
12394,0.3790715
12395,0.30998495
12396,0.27461022
12397,0.23771572
12398,0.20794997
12399,0.20290868
12400,6.901074
12401,4.381823
12402,2.6250544
12403,1.8803394
12404,1.6649041
12405,1.3784626
12406,1.1822456
12407,10.185016
12408,7.8170967
12409,5.4436874
12410,3.4462495
12411,2.426623
12412,1.798054
12413,1.3728924
12414,1.0967522
12415,0.89287496
12416,0.74091756
12417,0.6148521
12418,0.50591826
12419,0.42833817
12420,0.36564443
12421,0.33344024
12422,0.3154019
12423,0.2823678
12424,0.25160968
12425,0.22246364
12426,0.20245427
12427,0.1897107
12428,0.17609596
12429,0.16314521
12430,0.15336534
12431,0.14503002
12432,0.13754256
12433,0.1296738
12434,0.1242383
12435,0.11942159
12436,0.115738496
12437,0.110685624
12438,0.10464083
12439,0.099736795
12440,0.098398656
12441,0.095382884
12442,0.09322302
12443,0.09155847
12444,0.09050127
12445,0.09848933
12446,0.1333189
12447,0.12682398
12448,0.37070024
12449,0.4690283
12450,0.42838126
12451,0.39194578
12452,0.36210278
12453,0.33246297
12454,0.30334046
12455,0.28503472
12456,0.26290134
12457,2.6988094
12458,2.5696363
12459,2.296454
12460,1.8087493
12461,1.4737363
12462,1.2320118
12463,1.0514585
12464,0.91326094
12465,0.80360746
12466,0.7149602
12467,0.6436892
12468,0.5819282
12469,0.5299538
12470,1.0434437
12471,3.755908
12472,3.0946355
12473,8.780825
12474,6.9297643
12475,5.0791335
12476,3.7415466
12477,2.8503025
12478,2.2587848
12479,1.8471601
12480,1.5474738
12481,1.3272429
12482,1.1561965
12483,1.0193617
12484,1.0274376
12485,0.9204952
12486,0.8277783
12487,0.75108767
12488,0.68636644
12489,0.6338581
12490,1.4405612
12491,7.5376363
12492,5.63339
12493,4.3403025
12494,3.561369
12495,2.785893
12496,2.2559276
12497,1.8839068
12498,1.6111372
12499,1.4236903
12500,2.137727
12501,3.8577824
12502,4.76114
12503,3.5875826
12504,2.8277614
12505,2.3098235
12506,1.9399742
12507,2.0189805
12508,1.7292764
12509,1.5068724
12510,1.3190699
12511,1.1837382
12512,1.6707969
12513,1.4646978
12514,1.3006972
12515,1.1524806
12516,1.1045345
12517,1.2615364
12518,1.4792713
12519,1.3170056
12520,11.383135
12521,8.592844
12522,6.4542966
12523,4.8768024
12524,3.7615879
12525,9.739318
12526,8.121824
12527,6.1040297
12528,4.6040916
12529,3.5957754
12530,4.60184
12531,11.060431
12532,8.102466
12533,5.925272
12534,5.257942
12535,5.867305
12536,4.5266438
12537,3.5782547
12538,3.0935571
12539,3.7700768
12540,3.052269
12541,2.443163
12542,2.09918
12543,1.8094823
12544,1.5907452
12545,2.5300722
12546,2.0666795
12547,1.7840793
12548,2.6935625
12549,16.615707
12550,13.316101
12551,10.115484
12552,7.430073
12553,5.5432506
12554,4.115896
12555,3.4926257
12556,2.9501882
12557,2.4499755
12558,2.1229453
12559,1.9091847
12560,1.664011
12561,1.5485513
12562,1.3703737
12563,1.2402879
12564,1.1294265
12565,1.0113236
12566,0.9335386
12567,0.86139655
12568,0.77862453
12569,0.994887
12570,1.088909
12571,1.038871
12572,0.9966367
12573,1.4014869
12574,1.3397765
12575,1.2550168
12576,3.003418
12577,2.5964274
12578,2.2871141
12579,2.0682716
12580,1.8880284
12581,2.1174674
12582,1.9235723
12583,1.7525116
12584,1.6248553
12585,4.3528385
12586,7.8703623
12587,5.1858196
12588,7.9296684
12589,14.897667
12590,10.524093
12591,6.9748483
12592,5.366838
12593,4.998354
12594,3.8419855
12595,4.6517506
12596,13.203043
12597,18.316746
12598,39.08783
12599,39.706245
12600,26.097937
12601,13.719145
12602,9.604576
12603,6.2976694
12604,4.111277
12605,3.090108
12606,3.190577
12607,4.3563576
12608,5.081625
12609,3.3220053
12610,2.3419247
12611,10.902552
12612,22.821926
12613,41.62353
12614,34.958252
12615,20.05019
12616,11.310743
12617,6.782159
12618,4.4718943
12619,3.3079112
12620,2.3456159
12621,1.758482
12622,1.2973752
12623,1.0864773
12624,0.93135047
12625,6.022305
12626,3.8835254
12627,2.8364408
12628,2.0611792
12629,1.4048798
12630,1.1027912
12631,1.1659157
12632,2.155037
12633,1.6179345
12634,1.2754517
12635,1.0221801
12636,0.8249513
12637,0.7139167
12638,0.5992979
12639,0.46872482
12640,0.37853006
12641,0.33492893
12642,0.29056138
12643,0.26700288
12644,0.32154173
12645,0.30100635
12646,3.5238295
12647,6.1878114
12648,5.0123086
12649,5.9825077
12650,4.0461946
12651,6.292733
12652,6.647248
12653,5.1828623
12654,3.1950192
12655,3.1984816
12656,1.936543
12657,1.2499108
12658,0.9371051
12659,0.72979075
12660,0.61008745
12661,0.46282768
12662,0.35736942
12663,0.29806444
12664,0.2564041
12665,0.21374832
12666,0.19065447
12667,0.16543686
12668,0.1481386
12669,0.2711128
12670,0.23611918
12671,0.1830349
12672,0.14999059
12673,0.1307415
12674,0.11310208
12675,0.09854774
12676,0.08676657
12677,0.07699854
12678,0.07072556
12679,0.059876032
12680,0.06919637
12681,0.06289403
12682,0.053970903
12683,0.04890495
12684,0.04220057
12685,0.065697916
12686,0.05679631
12687,0.064960584
12688,0.06138343
12689,0.056806564
12690,0.049444787
12691,0.04716241
12692,0.043554515
12693,0.04167277
12694,0.03928576
12695,0.037232835
12696,0.035877153
12697,0.03455461
12698,0.0388912
12699,0.03315825
12700,0.03198272
12701,0.030944237
12702,0.0293167
12703,0.027921073
12704,0.026190666
12705,0.024528403
12706,0.023085715
12707,0.028747715
12708,0.02560357
12709,0.024431108
12710,0.031488415
12711,0.09413911
12712,0.10240356
12713,0.14653444
12714,0.13091002
12715,0.111216076
12716,0.09833218
12717,0.084941275
12718,0.09406826
12719,0.08294749
12720,0.07708323
12721,0.0705989
12722,0.065922745
12723,0.06174955
12724,0.06256925
12725,0.06345402
12726,0.057605628
12727,0.053911798
12728,0.051472638
12729,0.049098816
12730,0.04670899
12731,0.047142133
12732,0.049571157
12733,0.042455297
12734,0.04085292
12735,0.041886207
12736,0.040072635
12737,0.038760625
12738,0.036144793
12739,0.034385055
12740,0.033452917
12741,0.03264595
12742,0.031945717
12743,0.03162994
12744,0.030070407
12745,0.029378306
12746,0.028382512
12747,0.027685309
12748,0.027012687
12749,0.02772414
12750,0.028400254
12751,0.026664684
12752,0.027890967
12753,0.027211396
12754,0.026396608
12755,0.026511014
12756,0.026255256
12757,0.025130488
12758,0.023193635
12759,0.021072028
12760,0.02079288
12761,0.020034634
12762,0.01999219
12763,0.020057999
12764,0.019923206
12765,0.019716144
12766,0.019576536
12767,0.019575337
12768,0.019753225
12769,0.019673951
12770,0.024083307
12771,0.022186559
12772,0.020469723
12773,0.01908847
12774,0.018126868
12775,0.017831165
12776,0.017597713
12777,0.016886855
12778,0.016211048
12779,0.015224881
12780,0.014583609
12781,0.013956416
12782,0.028623372
12783,0.02909236
12784,0.02756015
12785,0.027067218
12786,0.02644078
12787,0.026228271
12788,0.026290942
12789,0.026085837
12790,0.025784934
12791,0.025657628
12792,0.025378432
12793,0.02512231
12794,0.025315005
12795,0.025133422
12796,0.02484719
12797,0.02467823
12798,0.024479438
12799,0.023344148
12800,0.044114027
12801,0.07548117
12802,0.07195364
12803,0.06797103
12804,0.06587596
12805,0.06504797
12806,0.06567544
12807,0.08226489
12808,0.08049177
12809,0.07669541
12810,0.13789989
12811,0.13725063
12812,0.13462786
12813,0.1308384
12814,0.12755641
12815,0.12133936
12816,0.11497395
12817,0.10886886
12818,0.10591754
12819,0.10395528
12820,0.102601625
12821,0.102209
12822,0.10095354
12823,0.097704306
12824,0.093767785
12825,0.092240915
12826,0.08976628
12827,0.0870409
12828,0.18731701
12829,0.23737185
12830,0.31658304
12831,0.41565585
12832,0.3998133
12833,0.3743138
12834,0.35514194
12835,0.33609384
12836,0.7497524
12837,1.1765835
12838,1.0838621
12839,0.9531448
12840,3.1987758
12841,2.5803063
12842,2.0268586
12843,1.6838048
12844,1.4153606
12845,1.2072856
12846,1.0605984
12847,0.9382146
12848,0.83732396
12849,0.7505551
12850,0.67852116
12851,0.6154008
12852,0.56514084
12853,1.4082212
12854,1.2338616
12855,1.0633546
12856,0.93890876
12857,0.8295692
12858,0.7424418
12859,0.7179484
12860,0.6654851
12861,0.6115653
12862,0.5696216
12863,0.5378309
12864,0.4990145
12865,0.46742618
12866,0.4398903
12867,0.41188267
12868,0.4787666
12869,0.4507507
12870,0.42742616
12871,0.40506524
12872,0.383696
12873,0.3657116
12874,0.3486753
12875,0.33367893
12876,0.3209979
12877,0.30884644
12878,0.29872024
12879,0.29093572
12880,0.2801588
12881,0.51142514
12882,0.47980896
12883,0.45246732
12884,0.44490072
12885,0.42598662
12886,0.40358034
12887,0.38672024
12888,0.3737808
12889,0.3595545
12890,0.3476945
12891,0.33692268
12892,0.32655302
12893,0.31615162
12894,0.32726982
12895,0.5860636
12896,0.5618763
12897,0.54086304
12898,0.5146347
12899,0.4927407
12900,0.47356904
12901,0.45170757
12902,0.60012436
12903,0.573601
12904,0.548343
12905,0.51700115
12906,0.48927724
12907,1.7743359
12908,1.5242579
12909,1.3324217
12910,1.1772637
12911,1.7589041
12912,1.84674
12913,1.6193314
12914,1.4040892
12915,1.2373911
12916,3.9710968
12917,3.0055518
12918,2.378376
12919,1.9514881
12920,1.6455972
12921,1.8913512
12922,2.0798395
12923,1.7467353
12924,1.4937255
12925,1.3072449
12926,1.1374762
12927,1.0221033
12928,1.0156413
12929,0.9000953
12930,0.8181902
12931,0.75857365
12932,0.69769776
12933,0.64293545
12934,0.6085001
12935,0.70407754
12936,0.6625937
12937,0.6236501
12938,7.4181437
12939,5.2375183
12940,3.8230934
12941,2.9312541
12942,2.3395975
12943,1.866967
12944,1.5915639
12945,1.3665078
12946,1.208973
12947,1.0839458
12948,0.91831017
12949,0.9141965
12950,0.77375305
12951,0.684252
12952,0.72930944
12953,0.65042645
12954,0.6100912
12955,3.263224
12956,3.26093
12957,2.42639
12958,1.8723171
12959,1.5856407
12960,1.266856
12961,1.1174082
12962,1.0030499
12963,10.948008
12964,9.73914
12965,12.118471
12966,10.5451145
12967,7.5331903
12968,5.470296
12969,6.511895
12970,4.228072
12971,2.80233
12972,2.2164736
12973,1.8258579
12974,1.5285316
12975,1.2510698
12976,1.1024636
12977,0.98065233
12978,0.87014586
12979,0.7898555
12980,0.6124867
12981,0.57143927
12982,0.57724464
12983,0.5415799
12984,0.51081365
12985,0.4798423
12986,0.44229612
12987,0.42129964
12988,0.65394115
12989,0.6117524
12990,0.5757178
12991,0.4709652
12992,0.3933182
12993,0.3732333
12994,0.35873336
12995,0.37409252
12996,0.35925633
12997,0.34414023
12998,0.33540052
12999,0.32518014
13000,0.3479342
13001,0.343589
13002,0.32823202
13003,0.31909525
13004,0.30894467
13005,0.41506815
13006,0.40308186
13007,0.35127097
13008,0.31639367
13009,0.41664708
13010,0.37087286
13011,0.40370214
13012,0.38536495
13013,0.5733796
13014,1.2881637
13015,1.0933028
13016,0.9281554
13017,0.8332367
13018,0.73979723
13019,0.67939675
13020,0.92583823
13021,1.3666861
13022,1.1599249
13023,0.8947818
13024,0.76942015
13025,0.68829644
13026,0.6243688
13027,0.58226573
13028,1.2919116
13029,1.408639
13030,1.3871261
13031,1.2331975
13032,1.0717121
13033,1.0013319
13034,0.94686544
13035,0.8331662
13036,0.7495932
13037,0.98308015
13038,1.2457776
13039,1.0598131
13040,0.86569333
13041,0.7230092
13042,0.6108277
13043,0.5519929
13044,0.45927984
13045,0.42043436
13046,0.38354194
13047,0.33140382
13048,0.30220327
13049,0.32858264
13050,0.31199306
13051,0.31452632
13052,0.29266086
13053,0.2727127
13054,0.24680671
13055,0.22865573
13056,0.21935746
13057,0.61289597
13058,0.7273686
13059,0.58725715
13060,0.5174527
13061,0.72680724
13062,0.7347644
13063,0.6227134
13064,0.53770995
13065,0.43864548
13066,0.4638009
13067,0.4530309
13068,0.39485168
13069,0.34620258
13070,0.30896688
13071,0.27536452
13072,0.24857055
13073,0.22459233
13074,0.2091158
13075,0.19202884
13076,0.17598043
13077,0.16066994
13078,0.14850298
13079,0.13606797
13080,0.14966372
13081,0.14504088
13082,0.13032185
13083,0.13837118
13084,0.12487301
13085,0.11958438
13086,0.111431226
13087,0.1048404
13088,0.09698232
13089,0.09124365
13090,0.08492241
13091,0.08078104
13092,0.077263035
13093,0.08161223
13094,0.087576196
13095,0.08117409
13096,0.07748254
13097,0.07206735
13098,0.07017367
13099,0.06833371
13100,0.06953239
13101,0.06466994
13102,0.06319289
13103,0.071315505
13104,0.06756059
13105,0.062459014
13106,0.06004884
13107,0.05371349
13108,0.048526723
13109,0.04399468
13110,0.041577898
13111,0.040900696
13112,0.04125652
13113,0.041192617
13114,0.04092162
13115,0.037342977
13116,0.061033234
13117,0.064388275
13118,0.0842122
13119,0.07609234
13120,0.14025867
13121,0.21708497
13122,0.20435017
13123,0.19549476
13124,0.18863867
13125,0.18269391
13126,0.16533068
13127,0.1601991
13128,0.15599936
13129,0.15190075
13130,0.14515807
13131,0.15105875
13132,0.15783633
13133,0.17534678
13134,0.16308343
13135,0.15911435
13136,0.15528403
13137,0.15052283
13138,0.14117962
13139,0.13760361
13140,0.13523112
13141,0.13339944
13142,0.13027813
13143,0.12750193
13144,0.12306894
13145,0.12051225
13146,0.119220085
13147,0.11820056
13148,0.116985045
13149,0.109769695
13150,0.109021805
13151,0.105448514
13152,0.10415224
13153,0.1033206
13154,0.09692996
13155,0.09021595
13156,0.13337235
13157,0.13322176
13158,0.13443184
13159,0.12315083
13160,0.11791145
13161,0.11516731
13162,0.10960448
13163,0.10409862
13164,0.09913819
13165,0.0965019
13166,0.0995147
13167,0.0979359
13168,0.095609024
13169,0.0907816
13170,0.08526238
13171,0.10574264
13172,0.10098009
13173,0.20749657
13174,0.2178047
13175,0.20588818
13176,0.1940487
13177,0.1879659
13178,0.1793804
13179,0.17185618
13180,0.16167082
13181,0.1520605
13182,0.14617473
13183,0.14080167
13184,0.14331463
13185,0.14120999
13186,0.13685691
13187,0.13438107
13188,0.15305088
13189,0.14813556
13190,0.145076
13191,0.13833097
13192,0.1319275
13193,0.12895341
13194,0.12443511
13195,0.11967028
13196,0.11692333
13197,0.11486814
13198,0.115368895
13199,0.11312523
13200,0.10951274
13201,0.10663477
13202,0.10708287
13203,0.10498271
13204,0.10367837
13205,0.101235844
13206,0.10998649
13207,0.10697531
13208,0.112058096
13209,0.19512406
13210,0.19135176
13211,0.18661787
13212,0.18439712
13213,0.18302053
13214,0.17847455
13215,0.17169821
13216,0.16867594
13217,0.16742052
13218,0.16527154
13219,0.16183929
13220,0.15873316
13221,0.23012573
13222,0.3549585
13223,0.71850187
13224,0.6782359
13225,0.64233905
13226,0.626177
13227,0.5969131
13228,0.56291544
13229,0.5309305
13230,0.5747171
13231,0.64803046
13232,0.6369308
13233,0.9868748
13234,0.8979473
13235,0.8435567
13236,0.7800752
13237,0.72384834
13238,0.6766454
13239,0.7103684
13240,2.668445
13241,2.2757792
13242,2.1036983
13243,5.4581094
13244,3.8471022
13245,2.8820488
13246,2.249867
13247,3.460312
13248,2.623008
13249,2.0928855
13250,1.729263
13251,1.4590585
13252,2.1518576
13253,2.891962
13254,2.3177829
13255,2.5705202
13256,2.0557332
13257,1.7007945
13258,1.571589
13259,1.348701
13260,1.1831456
13261,1.0635862
13262,0.9497949
13263,2.0940838
13264,1.7374563
13265,1.4779334
13266,1.281395
13267,1.167118
13268,1.0356877
13269,0.9486799
13270,1.2552598
13271,1.5092564
13272,1.3095218
13273,8.22032
13274,6.603924
13275,4.8438606
13276,3.627617
13277,3.2700615
13278,2.5758283
13279,2.1398954
13280,3.239614
13281,2.5574481
13282,2.0618186
13283,2.048748
13284,1.7335597
13285,1.4950638
13286,5.8629255
13287,10.979519
13288,8.492602
13289,6.3575277
13290,4.6617107
13291,3.5458555
13292,2.4902158
13293,1.9118577
13294,1.4792007
13295,1.262114
13296,1.1272304
13297,4.8079624
13298,3.8080428
13299,3.0173044
13300,2.4054668
13301,1.9178851
13302,1.6404831
13303,1.4258295
13304,1.2760774
13305,3.7629528
13306,2.8876486
13307,2.187947
13308,1.839823
13309,1.5265118
13310,1.3472121
13311,1.1950871
13312,1.0887239
13313,0.9811552
13314,0.8659191
13315,0.7944734
13316,0.7429851
13317,0.690342
13318,0.5678855
13319,0.5234352
13320,1.3241593
13321,1.2273438
13322,1.1031897
13323,1.7198696
13324,1.547201
13325,1.2016423
13326,1.0895133
13327,0.94398224
13328,0.87028027
13329,0.98123384
13330,2.3473942
13331,1.9488139
13332,1.6725028
13333,1.3063996
13334,1.179882
13335,1.296714
13336,1.0256201
13337,0.91594803
13338,0.85859346
13339,0.780905
13340,0.73861855
13341,0.61581284
13342,0.55337596
13343,0.53480375
13344,0.5179906
13345,0.5237553
13346,0.50839716
13347,0.8250407
13348,0.76101696
13349,2.267662
13350,8.623383
13351,7.289057
13352,5.2767086
13353,3.4510832
13354,2.8759696
13355,8.012653
13356,5.535773
13357,4.016604
13358,2.7610161
13359,3.3033152
13360,2.7071054
13361,2.2021852
13362,1.8453385
13363,1.3404877
13364,1.0021437
13365,0.8446795
13366,0.7611501
13367,0.9744012
13368,0.7521666
13369,0.5922146
13370,0.54851675
13371,0.45177233
13372,0.43125254
13373,0.40766558
13374,0.38868904
13375,0.36800587
13376,0.3192178
13377,0.30116898
13378,0.2911637
13379,0.28383338
13380,0.2764243
13381,0.2525989
13382,0.4590196
13383,0.43660665
13384,0.53643227
13385,0.5902834
13386,0.55210984
13387,0.51628196
13388,0.48871657
13389,0.42610806
13390,0.3739125
13391,0.36226517
13392,0.34838474
13393,0.31275183
13394,0.29812104
13395,0.28770804
13396,0.277752
13397,0.2660056
13398,0.25478002
13399,0.24301688
13400,0.23374818
13401,0.22372955
13402,0.22859202
13403,0.38192526
13404,0.34641898
13405,0.32675707
13406,0.31171766
13407,0.5756013
13408,0.54602283
13409,0.5061917
13410,0.4548715
13411,0.42751038
13412,0.4666975
13413,0.40707317
13414,0.37597007
13415,0.35387298
13416,0.32935098
13417,0.31597072
13418,0.33488694
13419,0.43106136
13420,0.39120218
13421,0.41397482
13422,0.38903445
13423,0.35682008
13424,0.31539753
13425,0.29192185
13426,0.2713897
13427,0.2602315
13428,0.24817543
13429,0.26709393
13430,0.26067272
13431,0.28098053
13432,0.323873
13433,0.3037648
13434,0.28047505
13435,0.44569808
13436,0.4207234
13437,0.50689805
13438,0.49052095
13439,0.46636367
13440,0.5169923
13441,0.78553426
13442,0.7067572
13443,1.5319823
13444,1.9095936
13445,1.7689397
13446,1.8993456
13447,1.8352894
13448,1.3924671
13449,1.4300628
13450,1.5369623
13451,2.2341318
13452,2.9810402
13453,9.152292
13454,6.169424
13455,3.6987486
13456,2.367928
13457,1.5733075
13458,1.7687318
13459,2.3245077
13460,1.800333
13461,1.9044442
13462,1.4424036
13463,1.277881
13464,1.0026329
13465,0.8066983
13466,0.7210343
13467,0.65287346
13468,0.6915173
13469,0.6133871
13470,0.63866943
13471,0.49841648
13472,0.40613288
13473,0.35274684
13474,0.6717327
13475,0.5286823
13476,0.4312928
13477,0.32435593
13478,0.26699245
13479,0.22790492
13480,0.19564368
13481,0.17712036
13482,0.1788302
13483,0.16352206
13484,0.15080783
13485,0.14050412
13486,0.12460294
13487,0.11641952
13488,0.11062053
13489,0.1054971
13490,0.10119485
13491,0.09221503
13492,0.08197557
13493,0.07721291
13494,0.083826065
13495,0.08427483
13496,0.079101466
13497,0.08485223
13498,0.08126356
13499,0.07949282
13500,0.07567399
13501,0.074091665
13502,0.0689601
13503,0.06383817
13504,0.062879756
13505,0.06323602
13506,0.062462457
13507,0.057215378
13508,0.059302006
13509,0.055505846
13510,0.054218836
13511,0.05428634
13512,0.053669102
13513,0.05377414
13514,0.053426515
13515,0.052172378
